name,vicinity,rue,lat,lon,ranking,rating,user_ratings_total,sum_ratings,score,rating_cat,user_ratings_total_cat,rating_cat_lbl,user_ratings_total_cat_lbl,types,restaurant,food,point_of_interest,establishment,bakery,cafe,store,meal_takeaway,bar,liquor_store,grocery_or_supermarket,night_club,meal_delivery,book_store,movie_theater,tourist_attraction,lodging,school,parking,travel_agency,real_estate_agency,general_contractor,supermarket,gas_station,car_wash,convenience_store
Pizzeria La Manufacture Jeanne D'Arc,"35 Rue Charles de Rémusat, Toulouse",Rue Charles de Rémusat,43.6071402,1.4448687,1213,4.1,300,1230,26.966197144350613,2,7,"(4.0, 4.1]","(283.0, 418.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Gros Arbre,"110 Rue des Amidonniers, Toulouse",Rue des Amidonniers,43.6090556,1.415971,1215,4.6,18,82,26.934253523475206,6,1,"(4.5, 4.6]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margo,"10 Place Occitane, Toulouse",Place Occitane,43.6035221,1.448987,1217,4.6,18,82,26.934253523475206,6,1,"(4.5, 4.6]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L'Oncle Madrid,"27 Rue des Paradoux, Toulouse",Rue des Paradoux,43.59890550000001,1.4427318,1219,4.2,163,684,26.931187938496624,3,5,"(4.1, 4.3]","(133.5, 195.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kebab Café,"55 Boulevard de Strasbourg, Toulouse",Boulevard de Strasbourg,43.6093845,1.4445394,1220,3.9,1009,3935,26.92517554832395,1,9,"(3.6, 4.0]","(667.0, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caffé Baggio,"1 Boulevard Maréchal Leclerc, Toulouse",Boulevard Maréchal Leclerc,43.6069412,1.4302566,1221,3.9,997,3888,26.904911117415455,1,9,"(3.6, 4.0]","(667.0, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut,"93 Grande Rue Saint-Michel, Toulouse",Grande Rue Saint-Michel,43.58877649999999,1.4459661,1222,4.2,160,672,26.897303927154883,3,5,"(4.1, 4.3]","(133.5, 195.0]","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le CALICE,"34 Port Saint-Sauveur, Toulouse",Port Saint-Sauveur,43.5968358,1.4568932,1223,4.5,30,135,26.89704564623848,5,2,"(4.4, 4.5]","(22.0, 48.0]","['grocery_or_supermarket', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Toulous'hein,"69 Rue de la Pomme, Toulouse",Rue de la Pomme,43.60372629999999,1.4444707,1224,3.9,977,3810,26.870588798503213,1,9,"(3.6, 4.0]","(667.0, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Jardins d'Elyssa,"16 Rue de la Colombette, Toulouse",Rue de la Colombette,43.60449089999999,1.4513393,1226,4.3,88,378,26.851275490245722,3,4,"(4.1, 4.3]","(86.0, 133.5]","['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Au Repère Gourmand,"2 Rue Montmorency, Toulouse",Rue Montmorency,43.6132058,1.4287746,1227,4.3,88,378,26.851275490245722,3,4,"(4.1, 4.3]","(86.0, 133.5]","['restaurant', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manel Restaurant Lounge,"15 Boulevard Bonrepos, Toulouse",Boulevard Bonrepos,43.61154740000001,1.4521285,1229,4.0,513,2052,26.840469460447267,1,8,"(3.6, 4.0]","(418.0, 667.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hippopotamus,"1 bis Boulevard de Strasbourg, Toulouse",bis Boulevard de Strasbourg,43.6058404,1.4481547,1231,3.8,1809,6874,26.81826655406729,1,9,"(3.6, 4.0]","(667.0, inf]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L'Occitania Bateau Restaurant,"4 Boulevard Bonrepos, Toulouse",Boulevard Bonrepos,43.6100444,1.4532782,1233,4.0,506,2024,26.8166020673592,1,8,"(3.6, 4.0]","(418.0, 667.0]","['travel_agency', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cosmopolitain,"1 Rue des Trois Journées, Toulouse",Rue des Trois Journées,43.6048747,1.4483283,1235,3.8,1806,6862,26.815527434714447,1,9,"(3.6, 4.0]","(667.0, inf]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Comptoir à la Une,"11 Place des Carmes, Toulouse",Place des Carmes,43.59779069999999,1.4442345,1237,4.0,500,2000,26.795880017344075,1,8,"(3.6, 4.0]","(418.0, 667.0]","['restaurant', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cooking 31,"8 Rue Maury, Toulouse",Rue Maury,43.60509200000001,1.4536076,1238,4.5,28,126,26.762211141039987,5,2,"(4.4, 4.5]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa Matabio,"39 Rue Matabiau, Toulouse",Rue Matabiau,43.6116215,1.4478122,1239,4.4,48,211,26.757461444452588,4,2,"(4.3, 4.4]","(22.0, 48.0]","['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutti Pizza Charles de Fitte,"44 Allées Charles de Fitte, Toulouse",Allées Charles de Fitte,43.5967957,1.4318894,1241,4.2,148,621,26.755099204658823,3,5,"(4.1, 4.3]","(133.5, 195.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Grillée,"62 Rue de Metz, Toulouse",Rue de Metz,43.600502,1.450775,1242,4.1,266,1090,26.75201471018737,2,6,"(4.0, 4.1]","(195.0, 283.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Moderne Bar - Restaurant,"Le Moderne Bar Restaurant, 386 Route de Saint-Simon, Toulouse",Moderne Bar Restaurant 386 Route de Saint-Simon,43.5900971,1.4162054,1243,4.2,147,617,26.74273280594234,3,5,"(4.1, 4.3]","(133.5, 195.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunset Food,"4 Rue Pargaminières, Toulouse",Rue Pargaminières,43.6040316,1.4365798,1244,4.4,47,206,26.717230574917163,4,2,"(4.3, 4.4]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Van Loc,"47 Rue du Taur, Toulouse",Rue du Taur,43.6062511,1.4423272,1246,4.3,81,348,26.69648558117819,3,3,"(4.1, 4.3]","(48.0, 86.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LE SETO,"25 Rue Denfert Rochereau, Toulouse",Rue Denfert Rochereau,43.60817149999999,1.4490747,1247,4.3,80,344,26.673286944065357,3,3,"(4.1, 4.3]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Bonici,"132 Avenue de Lombez, Toulouse",Avenue de Lombez,43.5944952,1.4117632,1248,4.4,45,198,26.634135060611516,4,2,"(4.3, 4.4]","(22.0, 48.0]","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L'âne qui tousse traverse chez Barrique & Co,"16 Rue des 7 Troubadours, Toulouse",Rue des 7 Troubadours,43.605954,1.450283,1249,4.0,455,1820,26.63204558662845,1,8,"(3.6, 4.0]","(418.0, 667.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Fils à Maman,"1 Rue Pharaon, Toulouse",Rue Pharaon,43.595152,1.4439504,1251,3.9,847,3303,26.628745300289754,1,9,"(3.6, 4.0]","(667.0, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O'Carno Café,"3 Boulevard Lazare Carnot, Toulouse",Boulevard Lazare Carnot,43.600738,1.451596,1252,4.2,138,579,26.627492162885193,3,5,"(4.1, 4.3]","(133.5, 195.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brasserie Le Quoi Compans,"20bis Boulevard Lascrosses, Toulouse",Boulevard Lascrosses,43.6097718,1.4318224,1253,4.2,138,579,26.627492162885193,3,5,"(4.1, 4.3]","(133.5, 195.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzeria La Manufacture Saint-Georges,"18 Rue Paul Vidal, Toulouse",Rue Paul Vidal,43.6032607,1.448288,1255,4.2,138,579,26.627492162885193,3,5,"(4.1, 4.3]","(133.5, 195.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chéri Chéri,"3 Rue Labeda, Toulouse",Rue Labeda,43.6043676,1.4492189,1257,4.1,247,1012,26.620057508364628,2,6,"(4.0, 4.1]","(195.0, 283.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LÉcluse Saint-Michel,"2 Impasse du Pont Saint-Michel, Toulouse",Impasse du Pont Saint-Michel,43.59288900000001,1.4404834,1258,3.9,840,3276,26.614689215641338,1,9,"(3.6, 4.0]","(667.0, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Petite Fabrique,"43 Rue des Lois, Toulouse",Rue des Lois,43.6072136,1.4396692,1259,4.7,9,42,26.57493979436483,7,1,"(4.6, 4.7]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les petits plats de Clémence,"25 Rue Léon Gambetta, Toulouse",Rue Léon Gambetta,43.603364,1.4418106,1260,4.6,15,69,26.57001979165613,6,1,"(4.5, 4.6]","(7.0, 22.0]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
African Queen,"14 Rue des Paradoux, Toulouse",Rue des Paradoux,43.5987214,1.4428333,1262,4.4,43,189,26.547261204550182,4,2,"(4.3, 4.4]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICA TIAHUI EL PUESTO,"11 Boulevard Jules Michelet, Toulouse",Boulevard Jules Michelet,43.6034896,1.4563954,1263,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frelotins,"11 Rue Riguepels, Toulouse",Rue Riguepels,43.6004244,1.4498714,1264,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mazzolina,"3 Place Robert Schuman, Toulouse",Place Robert Schuman,43.609415,1.4494634,1265,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasta Gio,"248 Place Victor Hugo, Toulouse",Place Victor Hugo,43.6061668,1.447207,1266,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tour Occitanie Tower,"62 Boulevard Pierre Semard, Toulouse",Boulevard Pierre Semard,43.6100327,1.4538573,1268,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['real_estate_agency', 'lodging', 'general_contractor', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
LE 360,"23 Avenue Etienne Billières, Toulouse",Avenue Etienne Billières,43.59717719999999,1.4282563,1269,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Soulier,"3 Place Montoulieu, Toulouse",Place Montoulieu,43.5969604,1.4500201,1270,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Privé De Dessert,"13 Rue Saint-Rémésy, Toulouse",Rue Saint-Rémésy,43.5963681,1.4434501,1271,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CasseDalle et Pinard,"1 bis Rue du Pont Saint-Pierre, Toulouse",bis Rue du Pont Saint-Pierre,43.5985333,1.4323137,1273,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Et Cetera,"3 Rue de la Colombette, Toulouse",Rue de la Colombette,43.6044006,1.4509435,1276,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'bakery', 'meal_takeaway', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Terrasse by CC,"46 Rue des Couteliers, Toulouse",Rue des Couteliers,43.59939180000001,1.4416379,1277,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celtic Knights,"9 Rue du Pont Guilheméry, Toulouse",Rue du Pont Guilheméry,43.6007593,1.4558498,1283,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cassoularium,"12 Rue du Rempart Matabiau, Toulouse",Rue du Rempart Matabiau,43.6075003,1.4463476,1284,5.0,2,10,26.505149978319906,9,0,"(4.9, inf]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrefour City,"12 Boulevard Maréchal Leclerc, Toulouse",Boulevard Maréchal Leclerc,43.6073868,1.4312419,1285,4.1,230,942,26.493084127672127,2,6,"(4.0, 4.1]","(195.0, 283.0]","['supermarket', 'bakery', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
La P'tite Gouaille,"44 Rue Peyrolières, Toulouse",Rue Peyrolières,43.60162519999999,1.440822,1287,4.0,418,1672,26.484705127100142,1,7,"(3.6, 4.0]","(283.0, 418.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Istanbul Kebab,"46 Boulevard Lazare Carnot, Toulouse",Boulevard Lazare Carnot,43.60460379999999,1.4501597,1289,4.0,418,1672,26.484705127100142,1,7,"(3.6, 4.0]","(283.0, 418.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAFE MAURICE,"8 Place Saint-Georges, Toulouse",Place Saint-Georges,43.60191500000001,1.4471984,1291,4.0,417,1668,26.48054421989503,1,7,"(3.6, 4.0]","(283.0, 418.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pho loc phat,"11 Rue d'Austerlitz, Toulouse",Rue d'Austerlitz,43.60617370000001,1.4473698,1293,4.4,41,180,26.45624896956684,4,2,"(4.3, 4.4]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiel mon Restô,"15 Avenue Honoré Serres, Toulouse",Avenue Honoré Serres,43.6119419,1.438259,1295,4.2,124,520,26.43237107768139,3,4,"(4.1, 4.3]","(86.0, 133.5]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Hotel d´Orléans,"72 Rue de Bayard, Toulouse",Rue de Bayard,43.6110455,1.4519374,1297,4.0,401,1604,26.41257749048073,1,7,"(3.6, 4.0]","(283.0, 418.0]","['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Z Burger,France,France,43.60636179999999,1.4522306,1299,4.8,5,24,26.395056020812888,8,0,"(4.7, 4.9]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Mongelli Toulouse Saint-Cyprien,"33 Rue Varsovie, Toulouse",Rue Varsovie,43.5971383,1.4297124,1301,4.1,217,889,26.389484908778968,2,6,"(4.0, 4.1]","(195.0, 283.0]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kebab Presto,"141 Grande Rue Saint-Michel, Toulouse",Grande Rue Saint-Michel,43.59063310000001,1.4451007,1303,4.5,23,103,26.37777526207917,5,2,"(4.4, 4.5]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poissonnerie Troy,"Place des Carmes, Toulouse",des Carmes,43.59766149999999,1.4447967,1304,4.5,23,103,26.37777526207917,5,2,"(4.4, 4.5]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best of India,"3 Avenue de Grande Bretagne, Toulouse",Avenue de Grande Bretagne,43.5966183,1.4223294,1306,4.1,213,873,26.35635637409882,2,6,"(4.0, 4.1]","(195.0, 283.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLASSICO (Nan & Tacos),"36 Rue de la République, Toulouse",Rue de la République,43.5984844,1.4349553,1309,4.3,66,283,26.314038922830033,3,3,"(4.1, 4.3]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arum.café,"23 Rue Saint-Antoine du T, Toulouse",Rue Saint-Antoine du T,43.6037681,1.4472619,1310,4.1,206,844,26.296855603513524,2,6,"(4.0, 4.1]","(195.0, 283.0]","['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animae,"20 Boulevard Pierre-Paul Riquet, Toulouse",Boulevard Pierre-Paul Riquet,43.6049185,1.456486,1311,4.2,115,483,26.294930929485172,3,4,"(4.1, 4.3]","(86.0, 133.5]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Bachelier,"46 Rue Nicolas Bachelier, Toulouse",Rue Nicolas Bachelier,43.6065697,1.4524264,1312,4.5,22,99,26.29090206369993,5,1,"(4.4, 4.5]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Gazzetta Toulouse,"Square Boulingrin, Toulouse",Boulingrin,43.595146,1.4538806,1313,4.5,22,99,26.29090206369993,5,1,"(4.4, 4.5]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pataya Village - Restaurant thaïlandais Toulouse,"10 Boulevard d'Arcole, Toulouse",Boulevard d'Arcole,43.6111215,1.4420005,1315,4.5,22,99,26.29090206369993,5,1,"(4.4, 4.5]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plan A,"7 Rue Peyras, Toulouse",Rue Peyras,43.6015389,1.4440234,1316,4.3,65,279,26.285527433564276,3,3,"(4.1, 4.3]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aux Saveurs d'Italie Giovanni,"37 Allée des Soupirs, Toulouse",Allée des Soupirs,43.59409749999999,1.4559972,1318,4.6,13,59,26.284139420611446,6,1,"(4.5, 4.6]","(7.0, 22.0]","['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Au Mangez Moi,"64 Boulevard de Strasbourg, Toulouse",Boulevard de Strasbourg,43.609998,1.4446531,1319,4.2,114,478,26.279000375613187,3,4,"(4.1, 4.3]","(86.0, 133.5]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Canard Saint-Georges,"2 Rue Paul Mériel, Toulouse",Rue Paul Mériel,43.6036713,1.4482463,1321,4.2,113,474,26.26292946263036,3,4,"(4.1, 4.3]","(86.0, 133.5]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Roland Garros,"27 Rue Roland Garros, Toulouse",Rue Roland Garros,43.6138452,1.4246579,1323,4.1,198,811,26.226327280072272,2,6,"(4.0, 4.1]","(195.0, 283.0]","['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bar de l'Esquile,"63 Rue du Taur, Toulouse",Rue du Taur,43.6067664,1.4422676,1325,4.4,36,158,26.207731003376068,4,2,"(4.3, 4.4]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamas Tacos® Toulouse,"18 Rue des Changes, Toulouse",Rue des Changes,43.60097479999999,1.4440165,1326,4.3,62,266,26.197284264842487,3,3,"(4.1, 4.3]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eftelya Kebab,"6-8 Avenue Honoré Serres, Toulouse",Avenue Honoré Serres,43.61215869999999,1.438679,1327,4.1,194,795,26.189987092713924,2,5,"(4.0, 4.1]","(133.5, 195.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bagelstein,"30 Rue des Filatiers, Toulouse",Rue des Filatiers,43.5988244,1.4442525,1329,4.0,352,1408,26.186170653912527,1,7,"(3.6, 4.0]","(283.0, 418.0]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
